date,pi,pi_temp_corrected,pi_14d,pi_temp_corrected_14d
2023-12-06,2.6354839675625814,2.568227180650961,2.325501009903316,2.30575752016662
2023-12-07,2.6913089461484607,2.6481979388280514,2.3070941841653823,2.283408071005332
2023-12-08,2.7696679289270603,2.653373868967549,2.302340109696476,2.269905075049583
2023-12-09,2.407920809274652,2.3039085766712977,2.2591614269808544,2.219054818269752
2023-12-10,2.4018618051389082,2.341252390012015,2.2196068793300823,2.1803173113768066
2023-12-11,2.60492659631043,2.579567832289133,2.3869923683055845,2.3463282134121246
2023-12-12,2.3504780200572295,2.3031703022647783,2.3374805563454,2.2993363357867658
2023-12-13,2.3313954283090417,2.322373852590528,2.305709283185167,2.266130506471073
2023-12-14,2.386672425225396,2.386558442199797,2.473368901243794,2.4337717164327413
2023-12-15,2.4714685778570313,2.451337606135809,2.502917658880292,2.4609585959910936
2023-12-16,2.4342774915964114,2.3220141541548824,2.49937526772704,2.44816953035
2023-12-17,2.1622123292291877,2.0867484410865464,2.480930508566554,2.4225494573228263
2023-12-18,2.107587585437086,2.07626858773692,2.4556409889696846,2.4007400709139
2023-12-19,2.15431237135349,2.1363197743869904,2.4221124487447834,2.369951353426804
2023-12-20,2.5861270987899054,2.549234235721738,2.4185869581181634,2.3685947145032884
2023-12-21,2.5953184389782864,2.5006006359923227,2.4117304933202943,2.358052050015022
2023-12-22,2.1490120241183255,2.085287695703573,2.3673979286910987,2.3174744662104523
2023-12-23,2.120085847424935,2.117963912330269,2.3468382885589762,2.304192704471807
2023-12-24,2.112773106727817,2.1311314724054196,2.3261890958153266,2.2891840674999075
2023-12-25,2.1121666056697213,2.1293810991828965,2.2909919536267047,2.2570278722780337
2023-12-26,2.2120650665206796,2.209038453730896,2.2811053140883795,2.250304168811328
2023-12-27,2.23499820337765,2.227775222368916,2.2742197980218513,2.2435471237954983
2023-12-28,2.145881932733458,2.1475182969357585,2.2570204771295703,2.22647282770521
2023-12-29,2.3970110000907257,2.39729505458287,2.2517020787176913,2.2226126454514286
2023-12-30,2.3649848810452045,2.34530314590525,2.246752606535462,2.224276144862169
2023-12-31,2.519269197830431,2.5004659543191545,2.2722566685784082,2.253827395807355
2024-01-01,2.5194436514733405,2.470600143981017,2.3016749590095698,2.2819939355390764
2024-01-02,2.4755060675458687,2.4272514242954597,2.3246173658804534,2.3027747676753956
2024-01-03,2.43466277281446,2.3997314321827257,2.3137984854536358,2.2920959959940377
2024-01-04,2.3763503525883856,2.3626534842875735,2.2981579078543573,2.282242628015127
2024-01-05,2.1344500166201783,2.154728933748853,2.2971177644616323,2.287202716446933
2024-01-06,2.3491484935564055,2.326270471587782,2.313479382042452,2.3020817563938976
2024-01-07,2.4332705363807627,2.4047599776313793,2.336372055589091,2.321626649624324
2024-01-08,2.3671684725285265,2.3695312160249222,2.3545864746504344,2.338780229398754
2024-01-09,2.8381278825619582,2.685419145157698,2.399305247224811,2.3728074216435253
2024-01-10,2.521820090056539,2.3794417325369426,2.419792524844732,2.3836407437983844
2024-01-11,2.1617583448208952,2.060136428643139,2.420926554279549,2.3773991817774833
2024-01-12,2.5419484777517565,2.459751028864988,2.431279231255337,2.3818603227976345
2024-01-13,2.373806057309249,2.3003869319514503,2.431909315274197,2.3786520218009346
2024-01-14,2.370709572749857,2.3139560642004455,2.4212979134827273,2.3653298867924555
2024-01-15,2.446672090344511,2.4201897937837904,2.4160999448306684,2.3617291474926536
2024-01-16,2.3145567004073073,2.3011551086397097,2.404603561463628,2.352722267802957
2024-01-17,2.4520052302566766,2.4461495050716713,2.4058423084237863,2.3560378444378816
2024-01-18,2.5084193122304015,2.4877615621586266,2.4152758055410737,2.364974135714385
2024-01-19,2.352615306898135,2.391163604070718,2.4308590405609274,2.3818623264516616
2024-01-20,2.481218943550856,2.390745056928519,2.4402926441319592,2.3864676539759997
2024-01-21,2.660643793282353,2.5556534242968154,2.456533591053501,2.3972457573092454
2024-01-22,2.532709670578832,2.4536892473495158,2.4683579623428087,2.4032570452610025
2024-01-23,2.435608104998473,2.414377552636789,2.439606549659703,2.3838969315095087
2024-01-24,2.781999269450871,2.7256538990288988,2.4581907767592983,2.4086263719732197
2024-01-25,2.4322995148283684,2.3738291359241366,2.4775151460455462,2.4310329939218627
2024-01-26,2.3883038631898463,2.3282972168414013,2.466540530719695,2.4216434359201777
2024-01-27,2.4299941816561237,2.347136710616939,2.4705539681730437,2.4249827058248554
2024-01-28,2.426951246814998,2.3864431150517658,2.474571230606268,2.4301603523142354
2024-01-29,2.517489022729221,2.4261826706477323,2.4796295829194617,2.430588414947374
2024-01-30,2.709946350513021,2.6055516660722535,2.5078717007841553,2.4523310261925557
2024-01-31,1.0105654325479176,0.9816484219046183,2.40491171523353,2.347723805966338
2024-02-01,2.556882051282051,2.533340980223326,2.408373339451505,2.3509794786852445
2024-02-02,3.0809083023396746,3.059773237428516,2.4603942676973287,2.3987373096393734
2024-02-03,1.3475349483265675,1.346375522655131,2.3794168394670225,2.3241394857627027
2024-02-04,2.5587237977805177,2.537301309960081,2.3721368397883205,2.322828620452936
2024-02-05,2.5305510721697027,2.5553823345414597,2.371982654187668,2.3300924123952176
2024-02-06,2.444597249508841,2.5114475355501757,2.3726247359384085,2.337025982603317
2024-02-07,2.794878199968544,2.836019687656194,2.373544659546814,2.3449092532195523
2024-02-08,1.3940752004589942,1.4109149852034861,2.2993857799490014,2.27612967102522
2024-02-09,3.9696663954434497,4.078088538861993,2.4123402465385446,2.401114765455262
2024-02-10,2.339200792602378,2.367667805215017,2.405855004463277,2.4025812722122675
2024-02-11,2.4540776275621456,2.4525852549822518,2.407792603088073,2.4073057107787315
2024-02-12,2.297872340425532,2.2495877513279665,2.3921056972092383,2.3946917879701766
2024-02-13,2.623058485139022,2.5883074912993282,2.3858994211110955,2.3934600612006816
2024-02-14,2.5285217691211574,2.478247675367532,2.49432487372347,2.5003600078766044
2024-02-15,2.4678807318881817,2.3728501830193562,2.4879676366239076,2.4888963795048924
2024-02-16,2.590735930735931,2.5088116025263307,2.452955324366498,2.449541977011879
2024-02-17,2.526898326898327,2.470670750486449,2.5371955656930516,2.5298487789998303
2024-02-18,2.56104609929078,2.5947943733176624,2.537361444372356,2.533955426382515
2024-02-19,2.7357883251500272,2.7134808275323095,2.5520212481566653,2.5452481758818606
2024-02-20,2.5614374445430346,2.6013050181543407,2.5603669763733934,2.551666567496444
2024-02-21,2.549069502468667,2.5909193268963606,2.5428092122662593,2.5341593988707416
2024-02-22,2.5331946095917557,2.5893051212893803,2.6241748843471706,2.618330122876877
2024-02-23,2.5336313617606603,2.5458517151864424,2.5216009533698283,2.508884635471481
2024-02-24,2.4851056275519263,2.5727885389491663,2.532022727294796,2.523536116452491
2024-02-25,2.495611200861605,2.552475842626008,2.5349894111019005,2.5306711584270447
2024-02-26,2.428888888888889,2.38425416083913,2.5443477359921403,2.5402901876778428
2024-02-27,2.444477723698989,2.5343104494346123,2.531591967317852,2.5364332561160774
2024-02-28,2.470069354139575,2.5500145686935163,2.5274167948191675,2.5415594627822187
2024-02-29,2.428332935845457,2.5240283143485907,2.5245919522446876,2.552357900734307
2024-03-01,2.457316410416378,2.415934225393356,2.5150619865075763,2.545723802367666
2024-03-02,2.4582424193988595,2.5104885629962905,2.510157993114757,2.5485679318326544
2024-03-03,2.3794361803948183,2.4407289870829385,2.49718585605076,2.537563261387317
2024-03-04,2.319032652113842,2.4214319839240086,2.467417593691032,2.5167026297010104
2024-03-05,2.381839130027595,2.4287962367712512,2.4545891426542155,2.504380573887932
2024-03-06,2.518944899529302,2.5740107654600126,2.452437385301404,2.5031728194996217
2024-03-07,2.3504683501092187,2.4303625964443856,2.43938550962408,2.4918197820106935
2024-03-08,2.524781329362925,2.5336509551598057,2.4387533644528125,2.490948299151648
2024-03-09,2.540681427015729,2.594798517875387,2.442723064414513,2.492520440503521
2024-03-10,2.4444148774195718,2.5444688251246084,2.439066184168653,2.4919485106819925
2024-03-11,2.437747856398867,2.5648506325253035,2.439698967562223,2.504848258659576
2024-03-12,2.4622637709117026,2.462834840740399,2.4409693995059887,2.499742858038561
2024-03-13,2.389740019491555,2.4764360470877285,2.435231589888273,2.4944872493524337
2024-03-14,2.1051691212586894,2.164778205888533,2.412148460274932,2.468826527319572
2024-03-15,2.4506179474151915,2.5358339882157472,2.4116699986319903,2.4773907960925996
2024-03-16,2.4000804183472235,2.4981604078731863,2.407515569985445,2.476510213583807
2024-03-17,2.4500304344658166,2.569175970078193,2.412558016704802,2.485684998083468
2024-03-18,2.4339618064138637,2.574612625982471,2.4207672420119466,2.496626472516215
2024-03-19,2.392641456837332,2.4985973400168664,2.4215388367840704,2.501612265605188
2024-03-20,2.5440175578979667,2.5107337285373714,2.423329740953261,2.4970924772535703
2024-03-21,2.4157646177656855,2.5349436743312035,2.4279937600715797,2.504562554245486
2024-03-22,2.184374710331634,2.2972736243520773,2.403679001569345,2.487678459187791
2024-03-23,2.4559654864623623,2.608028200723151,2.39762786295839,2.4886234365340596
2024-03-24,2.445468004606021,2.5906572048181062,2.3977030863288507,2.491922606512167
2024-03-25,2.453658536585366,2.484537979188161,2.3988395634850295,2.486185988416657
2024-03-26,2.3723939611790077,2.3969537485248305,2.3924202913612653,2.4814801961155446
2024-03-27,2.2674114745726,2.396433322831863,2.3836825381527684,2.475765715811554
2024-03-28,2.5348622577341744,2.5404175687780657,2.4143749050438745,2.5025970988750923
2024-03-29,2.441538122452527,2.655354153910148,2.41372634611797,2.511134253567549
2024-03-30,2.4495954695110598,2.661554759419003,2.4172631354868157,2.522805278677965
2024-03-31,2.466029342858708,2.6864000563113746,2.418405914657736,2.5311784276946208
2024-04-01,2.505168359491484,2.701812006843978,2.4234920970204237,2.5402640977561575
2024-04-02,2.4964874859907797,2.6714612403001246,2.430909670531384,2.5526115192049614
2024-04-03,2.613622391984258,2.8478712210672485,2.4358814443946906,2.576692768671381
2024-04-04,2.655245205077771,2.897893857129746,2.452987200631268,2.6026177817284197
2024-04-05,2.7434937980376426,2.971011708296267,2.4929242783245544,2.650741930581576
2024-04-06,2.8184738458456176,3.098601813056404,2.5188177325662156,2.6857829028910944
2024-04-07,2.55356698664917,2.690917882355347,2.5265390884264405,2.6929443798580404
2024-04-08,2.6389807184009073,2.8819468500259036,2.5397763871275507,2.7213307277750216
2024-04-09,2.6236972222408266,2.8691916889404587,2.5577266200605377,2.755062009233281
2024-04-10,2.5949921198978605,2.8606708129240497,2.58112523758377,2.7882218299541512
2024-04-11,0.49259863473740456,0.5423248834879008,2.435249264512572,2.6455009238619964
2024-04-12,0.6690729053419204,0.7345471479511892,2.308644606147529,2.508300423436357
2024-04-13,2.599870408119178,2.8709224175572685,2.319378530333824,2.5232552561605184
2024-04-14,0.4861819743945937,0.5405385914576815,2.1779608611578154,2.3699794372423972
2024-04-15,2.51298391705863,2.821472393257494,2.1785191152697543,2.3785266077005063
2024-04-16,2.577798673383368,2.797104959304921,2.1843270572263678,2.387501159057991
2024-04-17,2.648229779380718,2.787590120735408,2.186799013468972,2.3831953661771457
2024-04-18,2.582532827822954,2.840441352036146,2.181605272236485,2.379091615813317
2024-04-19,2.5836999383477943,2.726242222932745,2.1701914251157817,2.3616080811444937
2024-04-20,2.8070585827278167,2.84953159318983,2.169376049178796,2.343817351154024
2024-04-21,2.6102951211249366,2.7885206596103633,2.173428058784208,2.3507889781008116
2024-04-22,2.672251160558699,2.758590592117586,2.1758045189383357,2.341977816821646
2024-04-23,2.6199740438647727,2.7187471178667586,2.1755385776257605,2.331231776030667
2024-04-24,2.615515812981308,2.7586067569483106,2.1770045557031494,2.3239414863181147
2024-04-25,2.5375237101294683,2.7301105423581653,2.323070632516868,2.4802118905231336
2024-04-26,0.46099913427074335,0.5087392814342042,2.3082082202974985,2.4640827572004915
2024-04-27,2.541053132504828,2.779397625427824,2.304006986325045,2.4575452720483884
2024-04-28,2.5880014363368655,2.749451672984873,2.4541369478923505,2.615324777871759
2024-04-29,2.510489931424366,2.7284965190805113,2.453958806061331,2.6086836440019745
2024-04-30,2.671869328493648,2.8411420566333323,2.4606781385692083,2.611829150954004
2024-05-01,2.7007974481658694,2.8558149509530115,2.4644329720538622,2.6167023531124043
2024-05-02,2.524692175294585,2.804381139744808,2.460301496873264,2.614126623663023
2024-05-03,2.5158534581895844,2.750216603858108,2.4554553197191065,2.6158390794434063
2024-05-04,2.735530546623794,2.7953602833722075,2.450346174283105,2.6119697001707185
2024-05-05,2.55706702057067,2.8083119146869064,2.446544167100657,2.6133833612476147
2024-05-06,2.548403575989783,2.874781063618749,2.4376979110600203,2.621682680640555
2024-05-07,2.526625670548214,2.861201286082583,2.4310301701088375,2.6318579783702565
2024-05-08,2.5263231981981984,2.8416125417615077,2.4246592690529014,2.6377869629997703
2024-05-09,2.631991051454139,2.7171391154492035,2.431406936290377,2.636860432506274
2024-05-10,2.681710213776722,2.7429983692675517,2.5900291562550906,2.7964503673515124
2024-05-11,2.6414615084017194,2.7890219792943585,2.5972011831048682,2.7971378211991222
2024-05-12,2.594019326194829,2.897143025008341,2.5976310323804372,2.8076872034865126
2024-05-13,2.496422033616242,2.711893865788827,2.5966261825370003,2.8065012996799643
2024-05-14,2.5981625441696115,2.8697585896239244,2.59136141222814,2.808545337750721
2024-05-15,2.5579276971249643,2.8519275621420044,2.581156430010932,2.808267667121363
2024-05-16,2.616770002952465,2.685948279611535,2.5877334177007816,2.799808177111843
2024-05-17,2.586475942782835,2.792786342807096,2.5927778808860134,2.8028488727510568
2024-05-18,2.5458778416872088,2.8658488172977927,2.5792312591048288,2.807883768031456
2024-05-19,2.6098111658456484,2.7906915851172647,2.5829986980530415,2.806625173062195
2024-05-20,2.6022371364653245,2.9075559526032513,2.5868439523727234,2.8089662365610883
2024-05-21,2.5595492797033232,2.876337226950428,2.589195638740945,2.810047375194506
2024-05-22,2.5835025777222307,2.862751788338931,2.593279880135519,2.811557321378608
2024-05-23,2.7898128260202517,2.924006446892316,2.604552864033099,2.82633355933883
2024-05-24,2.664617029808849,3.005996815677256,2.6033319223211073,2.845119162653809
2024-05-25,2.6605773253381675,3.035037213291877,2.604697337816568,2.8626916793679174
2024-05-26,2.7090807174887894,3.03106684372837,2.612916008623279,2.872257666419348
2024-05-27,2.6667596596456966,3.0180812996299307,2.6250829819110977,2.894128197407998
2024-05-28,2.763980152876492,3.118998170228945,2.6369270968187317,2.9119310245940713
2024-05-29,2.7575977897338957,3.0975422416198986,2.651189246290798,2.9294749302710636
2024-05-30,2.7483158178388574,3.132919734540005,2.6605853759255402,2.961401462765955
2024-05-31,2.739068934597575,3.1566234702820974,2.6714848753408793,2.9873898290141687
2024-06-01,2.6885869079626037,3.1326250940094553,2.681678380074836,3.0064452773507164
2024-06-02,2.6627434936351753,3.1246321514679334,2.6854592606312306,3.0302981749471924
2024-06-03,2.6481945869540224,3.1098146661497172,2.6887419356661377,3.0447452259147973
2024-06-04,2.5437681872437015,2.9712938922083283,2.687614714776165,3.0515278448617904
2024-06-05,2.2174706119239844,2.592766389720467,2.6614695743620045,3.0322431735318998
2024-06-06,2.487300651405431,2.8069308363469476,2.6398615618895174,3.023880629921517
2024-06-07,2.5419221770146065,2.9198390779189887,2.6310976438327853,3.017726505795926
2024-06-08,2.5580872809635262,3.005561177589557,2.6237769263774537,3.0156210746743315
2024-06-09,2.541056682521185,2.9851512610921014,2.611775209594054,3.012341390200312
2024-06-10,2.535088546187759,2.9840601312485067,2.602370130061344,3.0099113067444963
2024-06-11,2.5054500818583536,2.9129905006723686,2.5839036964171913,2.9951964732047407
2024-06-12,2.435232970885021,2.864303554846325,2.560877637927986,2.9785365670066284
2024-06-13,2.3698763996998276,2.7406555494535834,2.5338462509180553,2.9505176966433124
2024-06-14,2.364959203121107,2.677901412151768,2.507124127241165,2.916323263919718
2024-06-15,2.527157012448524,2.964098473558939,2.495593420418731,2.9042856481732526
2024-06-16,1.6127400796413736,1.899543903059796,2.42059317656203,2.816779344715528
2024-06-17,2.5643557645803106,3.0373604229351896,2.414604689249622,2.811604041628776
2024-06-18,2.553608490616217,3.0311152280702665,2.4153075680619445,2.815876994190343
2024-06-19,2.566548338281895,3.0407400257840718,2.4402416913732243,2.8478751110520295
2024-06-20,2.556005760248739,3.0402300014239763,2.445149199147746,2.8645393371289596
2024-06-21,2.5526461634024735,3.027737619581776,2.445915198175451,2.872246375819159
2024-06-22,2.5885878757150027,3.0465440617251938,2.4480938120862703,2.87517372468599
2024-06-23,2.585894734053474,3.044960607666847,2.4512965300528626,2.8794458208699005
2024-06-24,2.592182439190839,3.048766504916788,2.4553746652673683,2.884067704703349
2024-06-25,2.5697865728896,3.021292265689583,2.4599701289124574,2.891803545061722
2024-06-26,2.583905540290567,3.043322492072636,2.470589598155711,2.904590612006458
2024-06-27,2.6040578901339724,3.055217759388879,2.4873168474724356,2.9270593412875505
2024-06-28,2.6169439314908356,3.0661066825332295,2.5053157566417013,2.954788289171941
2024-06-29,2.5891256437024386,3.044528984947607,2.5097420874455523,2.9605333256997026
2024-06-30,2.5658471125411286,3.024327247393826,2.577821161224107,3.0408749931521335
2024-07-01,2.7334569790476975,3.2485951759872695,2.5898998194003484,3.0559631897987107
2024-07-02,2.5533698066033113,3.003863245220509,2.5898827705422844,3.0540166195951564
2024-07-03,2.5610795454545454,3.0090253068874815,2.5894921424831874,3.0517512825311144
2024-07-04,2.6186654437055723,2.873601654120182,2.5939678341586756,3.039849257723701
2024-07-05,2.5455362118194675,2.942382726036876,2.593459980474175,3.0337524796133506
2024-07-06,2.585098153667068,3.064851110429602,2.5932107146136083,3.0350601259493795
2024-07-07,2.5662860413633286,3.0328560325317073,2.5918100937071693,3.034195513439727
2024-07-08,2.5628768885364566,3.0393388421216585,2.5897168400889994,3.0335221089543607
2024-07-09,2.567483489850175,3.055771789429052,2.5895523341576117,3.0359849320786085
2024-07-10,2.5242718446601944,2.9970736349688547,2.585292784469728,3.0326814422854804
2024-07-11,2.5835866261398177,2.9250673700145535,2.583830551327288,3.023384985901601
2024-07-12,2.454787821865998,2.875411210608898,2.5722479720683715,3.0097638807641482
2024-07-13,2.483923636797219,2.945399285694666,2.564733543003713,3.002683187960367
2024-07-14,2.535308715840864,3.013227278082245,2.562552228953694,3.00189033300954
2024-07-15,2.6101116008445016,3.1040206123262744,2.5537418447963227,2.991563578462326
2024-07-16,2.5711099222293847,3.0340194322792677,2.5550089959124707,2.9937175918236654
2024-07-17,2.4937131147134037,2.962403084118664,2.5501971080023895,2.9903874330544644
2024-07-18,2.508463515111963,2.9905895384317813,2.5423255416742743,2.9987437105052925
2024-07-19,2.2909257794711064,2.7164325908514586,2.5241390822208203,2.982604415134906
2024-07-20,2.5206964553752202,2.9655321466559927,2.5195389609142596,2.975510203436791
2024-07-21,2.5484619878732886,3.011169971198595,2.5182658142363996,2.973961199055854
2024-07-22,2.4759858853789747,2.940991214272945,2.512059314010865,2.966936368495232
2024-07-23,2.5213408285233427,2.9544568108522564,2.508763409630377,2.959699584311175
2024-07-24,2.866449108113781,3.352554492939705,2.533204642734205,2.985091074166236
2024-07-25,2.362966489203993,2.717950501533408,2.517446061524503,2.9702970121318684
2024-07-26,2.6657013156037204,3.108333889610265,2.5325113110771973,2.986934346346252
2024-07-27,2.7371475452020415,3.189852200136023,2.550598733106113,3.004395268806349
2024-07-28,2.7377894818317308,3.216893493111413,2.565061644962604,3.0189428555941467
2024-07-29,2.5775264337990307,3.041846381383891,2.5627341330307845,3.014501839098262
2024-07-30,2.6362015523790863,3.0839403854203304,2.567383535184334,3.0180676214654807
2024-07-31,2.6277142679244445,3.081201303281286,2.5769550461279804,3.026553208548525
2024-08-01,2.7743511625903046,3.251265398246436,2.595947020947862,3.0451729128210006
2024-08-02,2.8353401786117383,3.334975428050827,2.634833763743621,3.0893545440495265
2024-08-03,2.8736462627959396,3.3880895440530203,2.6600444642736725,3.119537215292172
2024-08-04,2.7568467241641597,3.2094058835922907,2.674929088294449,3.1336969233202927
2024-08-05,2.7424167081051887,3.122504365099049,2.693959861346322,3.1466621483792996
2024-08-06,2.5843730571522063,3.0001716966130236,2.6984621633912407,3.1499274973622113
2024-08-07,2.609239219487046,3.036719302892464,2.6800900284893308,3.127367840930266
2024-08-08,2.671789695966538,3.121514975113036,2.7021488289723696,3.156193874757382
2024-08-09,2.6615836673310618,3.109849336583919,2.701854711238609,3.1563021209697864
2024-08-10,2.599541454664604,3.0136300807031158,2.6920257047716487,3.1437148267245787
2024-08-11,2.5816039831618878,3.0111467303684476,2.6808695977238024,3.129018629385795
2024-08-12,2.588417302703031,3.02113254338562,2.6816475169312315,3.127539069528776
2024-08-13,2.631198810658085,3.0813393135149445,2.6812901782368743,3.1273532786783917
2024-08-14,2.5728313150325772,3.0149146948353764,2.677369967316026,3.1226185209322552
2024-08-15,2.630014442942438,3.0706048123326775,2.6670602016268927,3.1097141933669867
2024-08-16,2.5932976475192366,3.0075993082504526,2.649771449406,3.0863301848098166
2024-08-17,2.60122223832361,3.0169123819233716,2.630312590515119,3.059817530371985
2024-08-18,2.7245848875362872,3.1572162581273115,2.628008173613128,3.0560896999816296
2024-08-19,2.7084234425264113,3.1189579006577244,2.6255800832146443,3.055836381092963
2024-08-20,2.9405643890166497,3.394120744043134,2.6510223212049615,3.0839755987665427
2024-08-21,2.183085100742327,2.47657189851664,2.620582741294625,3.0439650698825553
2024-08-22,2.4693846341413566,2.8422972962020507,2.6061252368785404,3.024020949960342
2024-08-23,2.6175697999254357,3.0280338204914967,2.6029813892067097,3.018176984525169
2024-08-24,2.389156663246744,2.745807940509569,2.587953904105434,2.9990468316542014
2024-08-25,2.716334283057521,3.1108173560175856,2.597577496955122,3.006166162057711
2024-08-26,2.8966986497109817,3.2975312648326556,2.6195975931699755,3.0259089278753564
2024-08-27,2.305053665964377,2.6028341617862334,2.596301511406139,2.9917299884661626
2024-08-28,2.5681238221044613,2.8985456466129746,2.595965261911274,2.983417913593134
2024-08-29,2.5360699503258988,2.8498807049365302,2.589254941010093,2.9676519059219806
2024-08-30,2.578618034186469,2.892234634692118,2.5882063972006093,2.9594115720963856
2024-08-31,2.3479340121232113,2.6074839112991,2.5701143810434384,2.9301666813375085
2024-09-01,2.61531860115815,2.8720489638327944,2.562309646302143,2.9097975888879004
2024-09-02,2.6602636183854504,2.947793210509283,2.558869658863503,2.8975715395915835
2024-09-03,2.5745888516955318,2.888920392948565,2.5327285490548515,2.8614858002276855
2024-09-04,2.1821856735933176,2.446193959615387,2.532664304258493,2.859315947449025
2024-09-05,2.6782030929515273,3.0293673569716852,2.5475799084592197,2.8726780946468553
2024-09-06,2.5150932796099803,2.8395169665261086,2.540260157008116,2.859212605077899
2024-09-07,2.424653767710483,2.725484196142589,2.5427956644698115,2.8577609090516867
2024-09-08,2.651686293458364,2.974993737927652,2.5381779509270146,2.8480592220452623
2024-09-09,4.641883807604846,5.236322296424905,2.6628340336337186,2.986544295730423
2024-09-10,2.5959780621577075,2.806586348195511,2.6836143476475285,3.0010980233310858
2024-09-11,2.5733376792695792,2.801455216651208,2.683986766016466,2.9941629926195312
2024-09-12,2.621175196317357,2.851016741493825,2.6900657121587126,2.9942441380879097
2024-09-13,2.8484904042095045,3.182157519796183,2.7093423100175005,3.0149529155953423
2024-09-14,2.454942452718652,2.6933567048873384,2.716985770060032,3.021086686565931
2024-09-15,4.0116372439877335,4.431690657424501,2.816722815976431,3.1324896646796243
2024-09-16,1.303394696471763,1.4045114760683528,2.7198036072683105,3.022255255076701
2024-09-17,2.5342465753424657,2.7769780306036287,2.7169220161002343,3.014259372052063
2024-09-18,2.16265888593455,2.319298768077185,2.7155272455531794,3.0051954297993335
2024-09-19,2.4805499074296042,2.7203303051301613,2.701409160873042,2.9831213546677966
2024-09-20,2.9965074309669975,3.256687964035412,2.735795885969972,3.0129192830613185
2024-09-21,2.2269525359161784,2.3720752339075464,2.7216743694132357,2.9876757857588148
2024-09-22,2.738035734327515,2.990724202973111,2.7278421866181755,2.9887993904049197
2024-09-23,2.6083517874090476,2.844529517592888,2.582589899461332,2.817957049059775
2024-09-24,2.5527789745799225,2.7186014882968648,2.5795042503486334,2.811672416209872
2024-09-25,2.6821303474462725,2.9437373748782596,2.5872751552183972,2.8218354275118043
2024-09-26,2.3881851828741634,2.6306490957434114,2.5706330114010263,2.806094881386774
2024-09-27,2.883222713019469,3.182981669552532,2.5731138906017383,2.806153749226514
2024-09-28,2.4704648850512947,2.682983292995937,2.5742226357683555,2.8054127912342706
2024-09-29,2.121614938988855,2.317976261593209,2.4392210425541494,2.6544331915320356
2024-09-30,2.6475131294405525,2.828333813247356,2.53522950205192,2.7561347870448216
2024-10-01,2.7082226628876485,2.903612170085522,2.547656365448005,2.7651800827220994
2024-10-02,2.590427038630123,2.793989393247229,2.578211233497689,2.799086555948531
2024-10-03,2.5911376492771843,2.8006621893153376,2.586110357915373,2.804824547676044
2024-10-04,2.5517005640061527,2.7651242293624123,2.554338438846741,2.7697128523422583
2024-10-05,2.510679791382811,2.6929667078362467,2.5746046713800723,2.792633671908594
2024-10-06,2.5625952536468537,2.7322527825194074,2.5620732084743105,2.774171427590472
2024-10-07,2.563966825480854,2.7353356008757177,2.5589028540508685,2.7663718621106743
2024-10-08,2.5675902602854745,2.772942230234375,2.559960803029836,2.770253343677639
2024-10-09,2.76596602740625,2.9693796699731747,2.56594906588412,2.7720849361844193
2024-10-10,2.5752177355499084,2.7531703340330145,2.579308533932388,2.7808364532051053
2024-10-11,2.656739031130771,2.836903692374227,2.5631311280831954,2.756116597692369
2024-10-12,2.5400238948626046,2.6698405825068954,2.568099628784003,2.755177832657438
2024-10-13,2.6087816455696204,2.743802148613841,2.60289725068263,2.7855939674446257
2024-10-14,2.5759668508287294,2.7169777110117264,2.5977868022103565,2.77763996014208
2024-10-15,1.557256070264032,1.6516877927742595,2.515574902737241,2.6882167903341334
2024-10-16,2.5845976910132302,2.7482370275616903,2.515158520764605,2.6849487642137375
2024-10-17,2.3958965813759368,2.499907444045151,2.5012127302002307,2.663466282408724
2024-10-18,2.4649166253921084,2.566627946892763,2.4950138774420845,2.649287976518035
2024-10-19,2.33337918677507,2.4373704872377244,2.4823495485415314,2.6310311036181404
2024-10-20,2.429968506547323,2.545193943483077,2.4728762094629935,2.6176697579726884
2024-10-21,2.438434919608429,2.5541437508234686,2.46390964475782,2.6047274829689564
2024-10-22,2.4293769302691417,2.5444237109710386,2.4540372640423684,2.588404731593004
2024-10-23,2.4594634799424804,2.580537741050311,2.432144224937813,2.560630308098513
2024-10-24,2.4172466474282803,2.527228746701804,2.4208605757862682,2.544491623289141
2024-10-25,2.2019867549668874,2.2937777678569176,2.3883782703459913,2.505696914395048
2024-10-26,2.4958878268596,2.609972298826389,2.385225694060062,2.501420608417868
2024-10-27,2.2894364968765513,2.3944101828894246,2.3624153262962713,2.4764640394375528
2024-10-28,2.5690414221125812,2.681559374121623,2.3619206528165466,2.4739341582311174
2024-10-29,2.6282874965640506,2.739997925528994,2.438422897552262,2.551670596285027
2024-10-30,2.394659991656237,2.4734958437981507,2.4248559190267622,2.532046226016203
2024-10-31,2.195964370114525,2.2693955078768715,2.410575046793805,2.5155810877184686
2024-11-01,2.3546442488704633,2.4364108308352828,2.40269844847083,2.506279865142934
2024-11-02,2.3322724865326534,2.4069651274985473,2.4026193984535142,2.5041080537329927
2024-11-03,2.330794868898775,2.352779881321057,2.395535567192904,2.490364192149992
2024-11-04,2.3606204943571205,2.4206881045873803,2.3899773939606677,2.480831645990271
2024-11-05,2.355660530896969,2.405705853398184,2.3847119368626553,2.47092322759221
2024-11-06,2.355578027316544,2.411481956578897,2.377291547389374,2.4588478144156802
2024-11-07,2.339151816781985,2.3993629553794893,2.371713345200353,2.4497145436069436
