date,pi_temp_corrected,fitted_pi_temp,segment_id,rain_day
2025-01-19,2.0534679123579194,2.2790956181581254,6,False
2025-01-20,2.0537401991408504,2.2771767413595474,6,False
2025-01-21,2.033236266728185,2.275257864560969,6,False
2025-01-22,2.073463379741272,2.273338987762391,6,False
2025-01-23,2.1079298097137187,2.2714201109638124,6,False
2025-01-24,2.0140819591365173,2.2695012341652343,6,False
2025-01-26,2.0799318988477897,2.2656634805680773,6,False
2025-01-27,2.1638770201441155,2.2637446037694993,6,False
2025-01-28,2.0655137525134,2.2618257269709208,6,False
2025-01-29,2.0182875925909682,2.2599068501723427,6,False
2025-01-30,2.133555173865314,2.2579879733737642,6,False
2025-01-31,2.042051270140081,2.256069096575186,6,False
2025-02-01,2.0958729048604257,2.2541502197766077,6,False
2025-02-02,2.0538636024889563,2.2522313429780296,6,False
2025-02-03,2.0830827664702958,2.250312466179451,6,False
2025-02-04,2.139605878342778,2.248393589380873,6,False
2025-02-05,2.141982173723461,2.2464747125822946,6,False
2025-02-06,2.122975178828555,2.244555835783716,6,False
2025-02-07,2.112497996829953,2.242636958985138,6,False
2025-02-08,2.12827493705576,2.2407180821865595,6,False
2025-02-09,2.1618532100763046,2.2387992053879815,6,False
2025-02-10,2.0896905796450924,2.236880328589403,6,False
2025-02-11,2.131420478835394,2.234961451790825,6,False
2025-02-12,2.0774652063597667,2.2330425749922465,6,False
2025-02-13,2.1607392606878832,2.2311236981936684,6,False
2025-02-14,2.129720830844771,2.22920482139509,6,False
2025-02-18,2.022865654955973,2.221529314200777,6,False
2025-02-19,2.036869324351446,2.2196104374021983,6,False
2025-02-20,2.046636903312809,2.2176915606036203,6,False
2025-02-21,2.076689585569567,2.2157726838050418,6,False
2025-02-22,2.067381807027091,2.2138538070064637,6,False
2025-02-23,2.093163425007715,2.2119349302078852,6,False
2025-02-24,2.0373937073881434,2.2100160534093067,6,False
2025-02-26,2.0700970555696125,2.20617829981215,6,False
2025-03-01,2.112594385065648,2.2004216694164156,6,False
2025-03-03,2.072148065019616,2.196583915819259,6,False
2025-03-04,2.0219925370586687,2.194665039020681,6,False
2025-03-05,1.9951077524026897,2.192746162222102,6,False
2025-03-06,2.15258353455878,2.190827285423524,6,False
2025-03-07,2.14411969333302,2.1889084086249455,6,False
2025-03-08,2.1539675000574348,2.1869895318263675,6,False
2025-03-09,2.1534517726194675,2.185070655027789,6,False
2025-03-22,3.1404361949251114,3.1558765675425193,7,False
2025-03-24,3.1558765675425198,3.1503430090019604,7,False
2025-03-25,3.1597813478708763,3.147576229731681,7,False
2025-03-26,2.678415587841692,3.1448094504614015,7,False
2025-03-27,2.594680715065837,3.1420426711911222,7,False
2025-04-02,2.6441842064268903,3.1254419955694455,7,False
2025-04-03,2.612111775391594,3.1226752162991653,7,False
2025-04-04,2.690621910940708,3.1199084370288865,7,False
2025-04-05,2.6265296169858643,3.117141657758607,7,False
2025-04-08,2.555558594370346,3.1088413199477687,7,False
2025-04-09,2.654512158981029,3.1060745406774886,7,False
2025-04-10,2.692800171918021,3.1033077614072098,7,False
2025-04-11,2.7167736220127314,3.1005409821369296,7,False
2025-04-13,2.7348922177725727,3.095007423596371,7,False
2025-04-14,2.61830079853492,3.092240644326091,7,False
2025-04-15,2.6899232979391563,3.089473865055812,7,False
2025-04-16,2.713012883561165,3.0867070857855325,7,False
2025-04-17,2.692629366271017,3.083940306515253,7,False
2025-04-20,2.7085740517437547,3.0756399687044143,7,False
2025-04-21,2.6963502330456346,3.072873189434135,7,False
2025-04-22,2.6552379846018384,3.0701064101638553,7,False
2025-04-23,2.7590126188087654,3.067339630893576,7,False
2025-04-24,2.7459359385951188,3.0645728516232964,7,False
2025-04-25,2.7108306223729315,3.0618060723530167,7,False
2025-04-28,1.1497291455860237,3.0535057345421786,7,False
2025-04-29,2.3409245052839536,3.050738955271899,7,False
2025-04-30,2.3127923050103685,3.0479721760016196,7,False
2025-05-01,1.4772865123968044,3.0452053967313395,7,False
2025-05-02,2.5488770726085637,3.0424386174610607,7,False
2025-05-03,2.793333284667096,3.039671838190781,7,False
2025-05-04,2.7436147458909423,3.0369050589205013,7,False
2025-05-05,2.6102322739080464,3.034138279650222,7,False
2025-05-07,2.75957567302559,3.0286047211096627,7,False
2025-05-08,2.782940537076387,3.025837941839384,7,False
2025-05-11,2.806852049900386,3.0175376040285453,7,False
2025-05-12,2.7668533216315914,3.014770824758265,7,False
2025-05-13,2.7886997136796015,3.012004045487986,7,False
2025-05-14,2.8282836896325887,3.009237266217707,7,False
2025-05-15,3.119058347371942,3.006470486947427,7,False
2025-05-19,1.5583002051058545,2.995403369866309,7,False
2025-05-20,2.5754897291093553,2.9926365905960295,7,False
2025-05-21,2.719076755578168,2.9898698113257502,7,False
2025-05-22,2.58217611193738,2.9871030320554706,7,False
2025-05-23,2.7265255135201483,2.9843362527851913,7,False
2025-05-24,2.6638675849207685,2.9815694735149116,7,False
2025-05-27,2.7443372934804806,2.9732691357040735,7,False
2025-05-28,2.940551439172686,2.970502356433794,7,False
2025-05-29,2.732749511110098,2.9677355771635145,7,False
2025-05-31,2.703473687385378,2.9622020186229547,7,False
2025-06-01,2.719443570965123,2.9594352393526755,7,False
2025-06-02,2.8002534104240775,2.9566684600823963,7,False
2025-06-03,2.8067468857061697,2.9539016808121166,7,False
2025-06-04,2.7876843731449963,2.951134901541837,7,False
2025-06-09,2.8182462569564355,2.93730100519044,7,False
